date,region,service_type,demand_units,capacity_allocated,cost_usd,availability,is_weekend,market_demand_index,gdp_growth,customer_growth_rate,pricing_event,service_incident,industry_mix_index,predicted_demand
2022-05-06,westeurope,Storage,688.0,,15.24,100.8,0,133.5,3.29,4.7,0,0,86.66,929.90765
2022-05-06,southeastasia,Compute,1075.0,1319.0,92.36,99.88,0,116.35,1.77,0.85,0,0,94.45,1029.265
2022-05-06,southeastasia,Storage,650.0,837.0,,99.9,0,121.52,2.56,2.04,0,0,72.96,1088.9146
2022-05-06,centralus,Compute,491.0,673.0,40.42,99.97,0,91.08,1.91,0.7,0,0,72.97,870.0907
2022-05-06,centralus,Storage,487.0,645.0,10.69,99.89,0,99.25,3.61,2.02,0,0,88.54,1073.3568
2022-05-06,uksouth,Compute,601.0,730.0,50.21,99.87,0,131.75,2.16,3.36,0,0,66.75,1142.938
2022-05-06,uksouth,Storage,633.0,790.0,14.25,99.88,0,103.85,1.23,4.67,0,0,72.78,1216.7439
2022-05-07,eastus,Compute,2154.0,2899.0,184.85,99.98,1,93.6,2.59,5.08,1,0,99.53,875.16595
2022-05-07,eastus,Storage,712.0,823.0,14.98,99.95,1,101.09,2.34,1.65,0,0,65.02,1068.2397
2022-05-07,westeurope,Compute,542.0,758.0,,99.9,1,110.18,1.83,5.32,0,0,89.67,1197.2852
2022-05-07,westeurope,Storage,2601.0,3553.0,57.68,99.87,1,95.76,2.12,1.83,0,0,72.21,1026.6802
2022-05-07,southeastasia,Compute,1071.0,,92.97,99.9,1,131.39,1.51,2.54,0,0,82.82,897.53015
2022-05-07,southeastasia,Storage,407.0,524.0,,99.98,1,119.36,2.26,1.59,0,0,58.08,1127.9502
2022-05-07,centralus,Compute,1619.0,2050.0,143.5,99.89,1,98.49,2.56,1.84,0,0,77.91,920.146
2022-05-07,centralus,Storage,261.0,357.0,5.49,99.89,1,134.56,2.59,1.22,0,0,59.35,1032.7424
2022-05-07,uksouth,Compute,363.0,490.0,31.89,99.89,1,108.45,4.08,0.79,0,0,83.93,1019.1902
2022-05-07,uksouth,Storage,,256.0,3.97,99.9,1,111.91,3.88,1.69,0,0,59.45,887.70184
2022-05-08,eastus,Compute,1838.0,2143.0,153.99,99.93,1,112.81,2.54,2.86,0,0,97.66,898.5894
2022-05-08,eastus,Storage,278.0,369.0,6.18,99.89,1,117.68,3.36,3.76,0,0,70.02,871.30176
2022-05-08,westeurope,Compute,,1345.0,93.79,99.96,1,99.77,1.27,5.69,0,1,61.86,888.9795
2022-05-08,westeurope,Storage,368.0,512.0,7.74,99.87,1,90.27,3.46,3.83,0,0,81.98,1089.9556
2022-05-08,southeastasia,Compute,,1024.0,68.62,99.85,1,92.4,2.45,4.26,0,0,77.87,1217.2339
2022-05-08,southeastasia,Storage,166.0,231.0,3.83,99.92,1,126.33,4.47,2.56,0,0,57.04,1104.4589
2022-05-08,centralus,Compute,1233.0,1603.0,,99.91,1,109.86,1.33,5.41,0,0,56.02,1186.0463
2022-05-08,centralus,Storage,717.0,986.0,15.84,99.93,1,120.25,2.07,1.72,0,0,72.7,1221.7766
2022-05-08,uksouth,Compute,1279.0,,109.94,99.95,1,117.14,2.92,4.25,0,0,50.07,1170.0211
2022-05-08,uksouth,Storage,310.0,431.0,6.73,99.91,1,95.09,1.43,4.75,0,0,84.39,973.02484
2022-05-09,eastus,Compute,1107.0,1395.0,92.07,99.98,0,128.08,1.74,0.64,0,0,98.61,1157.0173
2022-05-09,eastus,Storage,1033.0,,21.72,99.97,0,109.09,3.5,0.79,0,0,64.25,829.49664
2022-05-09,westeurope,Compute,2296.0,3205.0,191.08,99.96,0,109.52,1.33,4.7,0,0,54.28,1027.1555
2022-05-09,westeurope,Storage,1159.0,1431.0,25.22,99.96,0,88.65,4.06,2.87,0,0,63.3,1024.9319
2022-05-09,southeastasia,Compute,771.0,,67.48,99.91,0,92.57,3.79,1.17,0,0,77.84,1102.954
2022-05-09,southeastasia,Storage,592.0,,12.98,99.95,0,96.08,1.93,5.71,0,0,90.38,1785.7013
2022-05-09,centralus,Compute,2010.0,2482.0,167.74,99.98,0,124.45,3.59,1.52,0,0,58.18,944.86914
2022-05-09,centralus,Storage,424.0,570.0,9.37,99.95,0,131.92,3.31,2.5,0,0,56.54,858.25085
2022-05-09,uksouth,Compute,456.0,555.0,37.79,99.88,0,94.64,3.1,2.3,0,0,73.23,1237.5588
2022-05-09,uksouth,Storage,308.0,426.0,6.53,99.9,0,99.11,4.04,3.19,1,0,69.43,1210.2114
2022-05-10,eastus,Compute,1912.0,2566.0,167.44,99.97,0,131.88,2.54,3.63,0,0,99.78,1071.1812
2022-05-10,eastus,Storage,560.0,685.0,12.65,99.91,0,125.97,3.79,5.61,0,0,91.86,1203.2643
2022-05-10,westeurope,Compute,1035.0,1222.0,88.97,99.88,0,98.13,3.66,5.88,0,0,50.44,1218.0715
2022-05-10,westeurope,Storage,545.0,735.0,11.54,99.91,0,98.57,2.16,1.18,0,1,65.63,1232.7816
2022-05-10,southeastasia,Compute,,1442.0,103.05,99.87,0,94.14,4.34,5.13,0,0,97.15,1078.3383
2022-05-10,southeastasia,Storage,820.0,992.0,18.02,99.86,0,86.74,2.75,2.69,0,0,99.65,1060.0027
2022-05-10,centralus,Compute,1697.0,2000.0,138.52,99.96,0,96.05,1.29,5.89,0,0,51.28,1023.2496
2022-05-10,centralus,Storage,272.0,360.0,,99.92,0,92.32,1.66,3.71,0,0,64.29,1257.5553
2022-05-10,uksouth,Compute,1366.0,1870.0,116.39,99.91,0,100.48,2.18,2.18,0,0,83.49,1106.2053
2022-05-10,uksouth,Storage,2074.0,2705.0,45.45,100.8,0,100.46,3.32,5.35,0,0,75.8,994.0208
2022-05-11,eastus,Compute,1529.0,2121.0,129.78,99.92,0,117.73,1.54,1.89,0,0,50.67,1015.11005
2022-05-11,eastus,Storage,2661.0,3568.0,60.53,99.89,0,131.55,3.02,4.33,0,0,98.16,1552.1378
2022-05-11,westeurope,Compute,981.0,1255.0,85.22,99.95,0,107.55,2.92,3.34,0,0,85.49,1061.8783
2022-05-11,westeurope,Storage,1015.0,,,99.92,0,122.33,3.86,4.55,0,0,58.66,1038.3851
2022-05-11,southeastasia,Compute,443.0,592.0,38.13,99.91,0,133.24,3.63,0.84,0,0,82.52,969.8329
2022-05-11,southeastasia,Storage,176.0,245.0,3.92,99.88,0,118.95,3.72,2.86,0,0,63.94,1165.5183
2022-05-11,centralus,Compute,2126.0,2791.0,185.1,99.85,0,132.95,2.34,1.54,0,0,54.34,1106.3386
2022-05-11,centralus,Storage,858.0,1193.0,19.27,99.86,0,105.1,3.33,2.43,0,0,96.68,1050.6324
2022-05-11,uksouth,Compute,1029.0,1298.0,85.04,99.94,0,119.28,3.46,0.65,0,0,87.21,1234.4299
2022-05-11,uksouth,Storage,331.0,396.0,7.35,99.9,0,85.46,1.86,1.12,0,0,64.23,1061.4985
2022-05-12,eastus,Compute,1877.0,2553.0,153.68,99.94,0,113.76,1.3,1.61,0,0,67.74,1146.754
2022-05-12,eastus,Storage,1066.0,1358.0,23.21,99.96,0,88.66,1.5,4.09,0,0,95.81,880.4643
2022-05-12,westeurope,Compute,1426.0,1898.0,124.85,99.99,0,131.58,3.63,4.32,0,0,78.69,888.0981
2022-05-12,westeurope,Storage,,3430.0,61.0,99.93,0,93.84,3.15,3.47,0,0,58.2,1029.8519
2022-05-12,southeastasia,Compute,851.0,999.0,71.75,99.96,0,129.41,2.01,3.66,0,0,70.45,1045.6443
2022-05-12,southeastasia,Storage,516.0,596.0,10.96,99.94,0,88.68,1.83,2.36,0,0,95.56,918.0065
2022-05-12,centralus,Compute,,1120.0,76.96,99.93,0,94.98,1.27,3.59,0,0,57.34,1090.9147
2022-05-12,centralus,Storage,985.0,1370.0,21.7,99.92,0,122.77,4.1,5.8,0,0,60.53,1149.8569
2022-05-12,uksouth,Compute,1101.0,1504.0,94.59,99.85,0,125.27,2.29,2.26,0,0,72.1,1145.6862
2022-05-12,uksouth,Storage,816.0,1136.0,17.44,99.88,0,107.75,3.67,2.05,1,0,97.83,1160.4092
2022-05-13,eastus,Compute,565.0,694.0,46.23,99.92,0,111.26,3.52,5.83,0,0,68.5,1074.2794
2022-05-13,eastus,Storage,595.0,729.0,13.46,99.89,0,113.14,2.02,4.99,0,0,80.14,1063.0964
2022-05-13,westeurope,Compute,2353.0,3257.0,190.89,99.95,0,88.57,2.74,1.46,0,0,72.64,988.3789
2022-05-13,westeurope,Storage,783.0,1032.0,17.62,99.95,0,90.7,3.37,2.04,1,0,71.68,1011.5969
2022-05-13,southeastasia,Compute,634.0,,53.19,99.87,0,97.9,1.7,5.38,0,0,61.22,1152.7948
2022-05-13,southeastasia,Storage,581.0,760.0,12.99,99.89,0,92.04,1.72,4.02,0,0,58.48,1107.3502
2022-05-13,centralus,Compute,,2017.0,130.24,99.94,0,118.29,3.51,4.21,0,0,94.87,1139.0718
2022-05-13,centralus,Storage,582.0,714.0,13.28,99.87,0,102.62,3.75,0.67,0,0,96.61,1098.3269
2022-05-13,uksouth,Compute,929.0,1189.0,81.56,99.86,0,134.78,3.19,5.88,0,0,87.62,1102.2733
2022-05-13,uksouth,Storage,928.0,1292.0,20.0,99.94,0,106.0,1.4,3.19,0,0,53.48,913.2648
2022-05-14,eastus,Compute,2003.0,2420.0,170.98,99.88,1,92.35,3.09,5.88,0,0,62.83,1069.0723
2022-05-14,eastus,Storage,815.0,1125.0,17.08,99.86,1,132.94,2.11,5.3,0,0,54.02,1031.8832
2022-05-14,westeurope,Compute,806.0,1025.0,69.89,99.99,1,107.08,2.91,3.37,0,0,50.44,1102.3778
2022-05-14,westeurope,Storage,658.0,809.0,14.59,99.93,1,100.75,2.35,4.69,0,0,91.88,895.50073
2022-05-14,southeastasia,Compute,593.0,822.0,52.33,99.88,1,89.78,2.65,4.22,0,0,71.27,1195.759
2022-05-14,southeastasia,Storage,323.0,410.0,7.34,99.96,1,130.8,2.18,5.72,0,0,71.58,1128.159
2022-05-14,centralus,Compute,675.0,867.0,58.63,99.88,1,93.31,3.96,2.47,0,0,69.29,863.40564
2022-05-14,centralus,Storage,574.0,711.0,12.24,99.88,1,94.35,2.81,4.89,0,0,81.83,954.567
2022-05-14,uksouth,Compute,286.0,369.0,24.89,99.93,1,102.75,4.43,4.37,0,0,61.8,1159.802
2022-05-14,uksouth,Storage,470.0,632.0,10.6,99.96,1,85.22,2.85,4.38,0,0,54.21,911.7974
2022-05-15,eastus,Compute,1169.0,1535.0,95.85,99.88,1,95.22,1.99,1.75,0,0,71.9,1170.2456
2022-05-15,eastus,Storage,2373.0,2804.0,49.85,99.97,1,88.99,1.69,0.62,0,0,99.35,1170.3949
2022-05-15,westeurope,Compute,487.0,663.0,40.67,99.93,1,111.95,3.39,4.57,0,0,90.47,1542.2281
2022-05-15,westeurope,Storage,1141.0,1593.0,24.78,99.91,1,101.23,1.8,1.29,0,0,52.25,1217.0881
2022-05-15,southeastasia,Compute,522.0,655.0,45.9,99.95,1,123.56,3.82,1.01,0,0,62.97,974.7216
2022-05-15,southeastasia,Storage,391.0,535.0,8.9,99.98,1,124.51,3.38,5.21,0,0,99.46,1054.1069
2022-05-15,centralus,Compute,1361.0,1702.0,120.9,99.98,1,85.62,1.77,5.01,0,0,89.25,1108.6812
2022-05-15,centralus,Storage,622.0,720.0,14.28,99.93,1,99.91,1.69,5.06,0,0,82.25,1160.4788
2022-05-15,uksouth,Compute,288.0,331.0,,99.86,1,116.54,2.86,3.4,0,0,88.67,948.53143
2022-05-15,uksouth,Storage,697.0,854.0,15.95,99.93,1,95.37,2.07,2.88,0,0,84.0,1161.849
2022-05-16,eastus,Compute,529.0,714.0,45.46,99.88,0,115.65,3.27,4.54,0,0,59.86,1213.9835
2022-05-16,eastus,Storage,886.0,,19.48,99.94,0,94.16,1.23,2.4,0,0,74.61,1119.0515
2022-05-16,westeurope,Compute,1183.0,,104.16,99.98,0,102.68,3.57,2.93,0,0,66.13,1029.2056
2022-05-16,westeurope,Storage,1255.0,1705.0,27.5,99.89,0,134.27,3.92,5.97,0,0,75.17,1179.1514
2022-05-16,southeastasia,Compute,368.0,512.0,30.88,99.9,0,94.75,1.58,4.57,0,0,88.67,1196.5107
2022-05-16,southeastasia,Storage,481.0,672.0,10.92,99.97,0,116.3,4.24,0.7,0,0,52.48,1168.6094
2022-05-16,centralus,Compute,1077.0,1343.0,91.77,99.98,0,133.67,2.07,1.67,0,0,50.68,1055.9803
2022-05-16,centralus,Storage,1040.0,1452.0,23.82,99.95,0,90.26,1.99,1.53,0,0,62.22,1005.28357
2022-05-16,uksouth,Compute,1302.0,1624.0,113.61,99.91,0,102.3,2.69,4.62,0,0,76.21,860.62854
2022-05-16,uksouth,Storage,1059.0,1457.0,24.37,99.85,0,134.5,2.26,5.14,0,0,68.92,1031.0686
2022-05-17,eastus,Compute,723.0,920.0,61.28,99.98,0,106.69,3.79,5.68,0,0,74.8,1183.1049
2022-05-17,eastus,Storage,764.0,,16.75,99.95,0,120.93,2.65,1.28,0,0,81.91,1231.8113
2022-05-17,westeurope,Compute,1009.0,1220.0,88.92,99.9,0,101.45,3.17,1.51,0,0,67.68,1163.2286
2022-05-17,westeurope,Storage,1028.0,1376.0,21.88,99.93,0,130.61,4.4,4.11,0,0,72.13,996.01196
2022-05-17,southeastasia,Compute,1258.0,1573.0,106.49,99.97,0,122.93,3.18,2.41,0,0,83.99,929.9911
2022-05-17,southeastasia,Storage,645.0,808.0,13.74,99.98,0,111.62,4.01,2.38,0,0,76.09,737.5217
2022-05-17,centralus,Compute,2128.0,2542.0,175.5,99.87,0,117.01,4.47,5.34,0,0,92.97,1030.7559
2022-05-17,centralus,Storage,350.0,466.0,8.08,99.96,0,112.79,2.8,5.09,0,0,69.83,1835.4194
2022-05-17,uksouth,Compute,1666.0,2041.0,146.71,99.85,0,99.63,2.6,3.31,0,0,78.94,491.32248
2022-05-17,uksouth,Storage,,790.0,13.01,99.95,0,111.8,4.12,1.89,0,0,74.64,651.4767
2022-05-18,eastus,Compute,,838.0,59.61,99.92,0,110.81,2.3,2.02,0,0,93.96,396.40817
2022-05-18,eastus,Storage,1269.0,1679.0,28.2,99.88,0,98.66,2.55,4.35,0,0,88.42,813.0117
2022-05-18,westeurope,Compute,2177.0,2983.0,193.38,99.95,0,109.63,3.31,2.78,0,0,55.77,828.45056
2022-05-18,westeurope,Storage,778.0,1057.0,17.42,99.95,0,95.86,4.45,5.13,0,0,76.78,1172.0714
2022-05-18,southeastasia,Compute,,908.0,62.84,99.98,0,127.91,1.86,5.32,0,0,54.06,187.83186
2022-05-18,southeastasia,Storage,1240.0,1663.0,27.02,99.97,0,111.24,1.27,4.44,0,0,58.41,1242.619
2022-05-18,centralus,Compute,5544.0,7698.0,465.18,99.97,0,94.54,3.86,4.12,0,0,56.59,1132.084
2022-05-18,centralus,Storage,272.0,,5.79,99.93,0,114.22,2.42,2.44,0,0,62.76,725.8516
2022-05-18,uksouth,Compute,797.0,1109.0,68.67,99.96,0,111.64,3.26,5.93,0,0,97.85,677.6492
2022-05-18,uksouth,Storage,1021.0,1424.0,22.12,99.9,0,115.49,2.11,4.34,0,0,76.74,423.3545
2022-05-19,eastus,Compute,2476.0,2925.0,203.32,99.94,0,112.07,1.26,0.84,0,0,67.86,1175.5167
2022-05-19,eastus,Storage,476.0,625.0,10.92,99.88,0,127.76,4.24,5.46,0,0,79.67,1114.5623
2022-05-19,westeurope,Compute,1971.0,2526.0,168.16,99.91,0,123.59,2.9,3.85,0,0,78.53,383.8782
2022-05-19,westeurope,Storage,1592.0,1992.0,36.52,99.9,0,107.94,4.44,1.6,0,0,93.42,1137.2423
2022-05-19,southeastasia,Compute,1662.0,2258.0,144.64,99.89,0,85.84,2.78,5.22,0,0,93.98,305.84482
2022-05-19,southeastasia,Storage,175.0,218.0,4.02,99.97,0,111.18,2.97,2.2,0,0,70.12,270.88577
2022-05-19,centralus,Compute,1848.0,2229.0,164.53,99.9,0,130.48,1.94,1.54,0,0,78.34,512.9324
2022-05-19,centralus,Storage,1192.0,1617.0,26.68,99.99,0,97.74,2.8,3.26,0,0,72.16,336.35782
2022-05-19,uksouth,Compute,367.0,491.0,30.32,99.92,0,126.23,3.89,4.87,0,0,74.11,824.4546
2022-05-19,uksouth,Storage,590.0,771.0,13.37,99.91,0,110.95,3.87,2.85,0,0,70.89,646.7987
2022-05-20,eastus,Compute,722.0,891.0,59.68,99.9,0,96.52,3.11,4.89,0,0,99.44,375.7747
2022-05-20,eastus,Storage,,1555.0,29.96,100.8,0,102.75,4.15,3.26,0,0,70.87,911.2208
2022-05-20,westeurope,Compute,2255.0,,193.12,99.87,0,119.51,3.62,0.74,0,0,56.2,179.69672
2022-05-20,westeurope,Storage,1182.0,1482.0,25.7,99.95,0,123.71,3.2,0.62,0,0,51.71,887.01324
2022-05-20,southeastasia,Compute,424.0,517.0,34.5,99.98,0,109.7,1.48,5.28,0,0,64.05,840.7561
2022-05-20,southeastasia,Storage,489.0,573.0,11.07,99.86,0,88.43,2.97,1.38,1,0,56.86,412.80502
2022-05-20,centralus,Compute,960.0,1149.0,,99.85,0,99.6,3.0,2.03,0,0,97.14,364.792
2022-05-20,centralus,Storage,905.0,,19.7,99.87,0,124.04,2.4,4.55,0,0,95.36,591.29584
2022-05-20,uksouth,Compute,1928.0,2463.0,160.04,99.98,0,107.9,1.62,2.88,0,0,78.06,556.1946
2022-05-20,uksouth,Storage,529.0,694.0,12.12,99.97,0,119.38,2.38,1.83,0,0,97.93,1087.6962
2022-05-21,eastus,Compute,1823.0,2551.0,147.97,99.91,1,107.6,2.19,3.64,0,0,66.62,729.58624
2022-05-21,eastus,Storage,927.0,1143.0,19.64,99.96,1,118.7,2.0,3.45,0,0,80.37,341.69904
2022-05-21,westeurope,Compute,1156.0,1454.0,96.61,99.91,1,115.14,4.5,3.21,0,0,52.12,658.0532
2022-05-21,westeurope,Storage,577.0,786.0,12.52,99.87,1,101.62,2.7,3.43,0,0,92.09,958.70667
2022-05-21,southeastasia,Compute,540.0,724.0,46.67,100.8,1,131.96,3.11,1.81,0,0,82.54,289.58334
2022-05-21,southeastasia,Storage,1134.0,1497.0,24.33,99.92,1,122.34,3.06,0.96,0,0,62.89,440.7641
2022-05-21,centralus,Compute,539.0,647.0,43.83,99.87,1,134.22,2.75,5.27,0,0,85.33,785.21045
2022-05-21,centralus,Storage,,952.0,15.61,100.8,1,131.23,1.54,3.49,0,0,82.29,859.9486
2022-05-21,uksouth,Compute,295.0,386.0,,99.86,1,130.94,3.21,4.94,0,0,93.44,611.7406
2022-05-21,uksouth,Storage,612.0,750.0,13.72,99.85,1,94.43,3.47,0.86,0,0,88.3,980.5917
2022-05-22,eastus,Compute,1076.0,,87.37,99.95,1,93.62,1.3,2.98,0,0,50.64,685.0815
2022-05-22,eastus,Storage,630.0,739.0,13.5,99.86,1,119.6,1.3,3.9,0,0,96.65,1156.7302
2022-05-22,westeurope,Compute,1030.0,1360.0,86.25,99.88,1,98.92,1.79,5.46,0,0,78.61,663.62146
2022-05-22,westeurope,Storage,180.0,212.0,3.86,99.86,1,125.37,1.65,3.77,0,0,81.97,1140.174
2022-05-22,southeastasia,Compute,799.0,1016.0,65.45,99.98,1,132.78,4.03,5.14,0,0,70.02,818.36835
2022-05-22,southeastasia,Storage,598.0,,13.66,99.86,1,105.96,3.12,1.31,0,0,95.17,273.49365
2022-05-22,centralus,Compute,1305.0,,110.01,99.97,1,90.48,2.25,1.47,0,0,72.05,689.4451
2022-05-22,centralus,Storage,693.0,844.0,15.46,99.92,1,127.9,2.33,1.97,0,0,51.45,754.05585
2022-05-22,uksouth,Compute,387.0,509.0,,99.89,1,131.69,3.81,1.13,0,0,54.07,393.019
2022-05-22,uksouth,Storage,517.0,686.0,11.67,100.8,1,90.68,3.53,5.18,0,0,75.2,1170.9073
2022-05-23,eastus,Compute,2142.0,2784.0,177.66,99.9,0,107.08,2.95,2.97,0,0,57.95,397.32925
2022-05-23,eastus,Storage,517.0,706.0,11.25,99.9,0,134.91,2.79,4.93,0,0,54.24,205.37065
2022-05-23,westeurope,Compute,828.0,1060.0,,99.87,0,93.79,3.76,3.33,1,0,71.18,372.5019
2022-05-23,westeurope,Storage,369.0,490.0,7.75,99.88,0,113.02,2.26,5.03,0,0,78.15,235.38292
2022-05-23,southeastasia,Compute,1459.0,1681.0,118.03,99.91,0,96.4,1.72,3.88,0,0,77.32,330.60138
2022-05-23,southeastasia,Storage,746.0,957.0,17.0,99.86,0,111.33,2.98,5.23,0,0,70.33,1204.9453
2022-05-23,centralus,Compute,841.0,1052.0,74.86,99.92,0,133.49,1.85,5.48,1,0,71.15,1248.9429
2022-05-23,centralus,Storage,237.0,326.0,5.2,99.86,0,107.89,2.44,3.68,0,1,99.7,1129.4928
2022-05-23,uksouth,Compute,1454.0,2003.0,126.22,99.91,0,88.29,3.87,5.74,0,0,66.33,777.6454
2022-05-23,uksouth,Storage,515.0,,11.49,99.98,0,124.15,1.8,4.9,0,0,91.61,1197.4486
2022-05-24,eastus,Compute,1308.0,1810.0,109.15,99.87,0,88.69,3.64,4.87,0,0,97.71,528.8523
2022-05-24,eastus,Storage,421.0,523.0,9.25,99.91,0,117.53,2.38,5.8,0,0,96.02,450.12177
2022-05-24,westeurope,Compute,936.0,1096.0,81.46,100.8,0,109.02,4.42,2.39,0,0,94.71,1131.7477
2022-05-24,westeurope,Storage,473.0,636.0,10.82,99.88,0,116.27,2.49,5.94,0,0,69.09,376.6053
2022-05-24,southeastasia,Compute,1316.0,1693.0,110.17,99.91,0,101.76,2.31,3.48,0,0,63.95,640.6125
2022-05-24,southeastasia,Storage,284.0,328.0,,99.96,0,114.31,3.78,4.6,0,0,61.35,1088.241
2022-05-24,centralus,Compute,1605.0,,142.92,99.92,0,87.88,4.29,3.72,0,0,91.74,285.1212
2022-05-24,centralus,Storage,,4627.0,76.92,99.95,0,104.68,2.1,0.52,0,0,69.75,886.7396
2022-05-24,uksouth,Compute,383.0,500.0,30.97,99.92,0,117.21,4.23,2.6,0,0,96.35,754.5124
2022-05-24,uksouth,Storage,250.0,,5.49,99.94,0,113.6,4.46,5.04,0,0,60.72,911.0388
2022-05-25,eastus,Compute,1447.0,1731.0,124.53,99.95,0,109.38,1.33,4.11,0,0,91.5,1294.6511
2022-05-25,eastus,Storage,,1324.0,22.52,99.97,0,132.09,3.36,1.77,0,0,94.89,1063.3195
2022-05-25,westeurope,Compute,448.0,550.0,36.73,99.93,0,99.3,1.97,2.69,0,0,60.82,722.57623
2022-05-25,westeurope,Storage,,867.0,13.59,99.98,0,97.53,3.62,2.07,0,0,87.39,662.4704
2022-05-25,southeastasia,Compute,507.0,622.0,43.92,99.96,0,92.57,2.52,3.16,0,0,84.32,833.19476
2022-05-25,southeastasia,Storage,460.0,,10.24,99.87,0,88.83,3.39,5.52,0,0,94.01,573.5489
2022-05-25,centralus,Compute,782.0,986.0,63.55,99.96,0,86.75,3.51,0.63,0,0,75.71,567.1383
2022-05-25,centralus,Storage,921.0,1067.0,19.91,99.98,0,132.47,1.24,1.61,0,0,78.64,595.4219
2022-05-25,uksouth,Compute,1309.0,,115.34,99.85,0,118.98,3.01,1.43,0,0,64.69,1076.8026
2022-05-25,uksouth,Storage,1084.0,,23.53,99.94,0,130.5,3.81,3.6,0,0,76.33,378.49863
2022-05-26,eastus,Compute,1725.0,2301.0,147.31,99.98,0,94.16,3.2,1.66,0,0,86.12,367.28262
2022-05-26,eastus,Storage,372.0,458.0,8.22,99.98,0,112.02,3.53,2.47,0,0,72.99,556.5606
2022-05-26,westeurope,Compute,2108.0,2438.0,171.26,100.8,0,133.03,3.47,2.5,0,0,92.22,466.4203
2022-05-26,westeurope,Storage,743.0,958.0,16.81,99.97,0,90.26,2.38,4.02,1,0,76.4,644.58856
2022-05-26,southeastasia,Compute,1025.0,,88.08,99.85,0,134.49,2.4,5.16,0,0,89.88,830.6403
2022-05-26,southeastasia,Storage,733.0,,16.7,99.98,0,124.44,2.71,1.63,0,0,77.33,823.45667
2022-05-26,centralus,Compute,,2548.0,165.37,99.89,0,87.43,3.66,4.6,0,0,62.19,429.64285
2022-05-26,centralus,Storage,741.0,883.0,16.13,99.96,0,131.94,2.61,4.76,0,0,86.96,213.19089
2022-05-26,uksouth,Compute,,994.0,64.11,99.96,0,95.69,2.08,1.78,0,0,57.71,626.3118
2022-05-26,uksouth,Storage,236.0,275.0,5.4,99.91,0,117.99,4.37,1.05,0,0,74.98,1097.5393
2022-05-27,eastus,Compute,1399.0,,115.42,99.93,0,90.54,2.15,1.64,0,0,51.59,1309.9626
2022-05-27,eastus,Storage,1333.0,1659.0,27.87,99.94,0,106.27,1.62,2.13,0,0,73.12,1180.1665
2022-05-27,westeurope,Compute,1682.0,2184.0,147.28,99.89,0,95.5,3.79,4.27,0,0,78.18,556.57764
2022-05-27,westeurope,Storage,278.0,344.0,6.34,99.89,0,112.32,3.52,6.0,0,0,92.13,428.99664
2022-05-27,southeastasia,Compute,1260.0,1714.0,106.84,99.95,0,101.84,3.26,3.24,0,0,55.64,255.13821
2022-05-27,southeastasia,Storage,882.0,1104.0,18.48,99.93,0,89.8,3.95,4.64,0,0,94.87,1341.7301
2022-05-27,centralus,Compute,392.0,503.0,33.58,99.93,0,117.01,2.1,2.71,1,0,91.85,588.48346
2022-05-27,centralus,Storage,871.0,1056.0,18.96,99.99,0,97.24,2.44,2.16,0,0,68.93,618.3921
2022-05-27,uksouth,Compute,430.0,,37.0,99.91,0,131.78,2.49,2.72,0,0,68.72,531.0486
2022-05-27,uksouth,Storage,1075.0,1393.0,24.63,99.89,0,126.0,1.23,0.52,0,0,89.45,246.96982
2022-05-28,eastus,Compute,2036.0,2488.0,175.04,99.93,1,124.22,2.09,4.09,0,0,80.25,979.63824
2022-05-28,eastus,Storage,525.0,685.0,11.55,99.89,1,90.96,2.55,0.66,0,0,70.93,520.14703
2022-05-28,westeurope,Compute,952.0,1204.0,84.46,99.88,1,86.74,3.82,3.78,0,0,82.66,579.1884
2022-05-28,westeurope,Storage,781.0,1042.0,17.01,99.86,1,123.38,1.44,5.57,0,0,86.15,510.457
2022-05-28,southeastasia,Compute,4032.0,5401.0,352.46,99.98,1,103.81,2.87,2.5,0,0,66.98,1162.4478
2022-05-28,southeastasia,Storage,430.0,571.0,9.86,99.94,1,108.58,3.77,4.03,0,0,51.9,2242.7075
2022-05-28,centralus,Compute,913.0,1191.0,78.89,99.98,1,92.66,4.45,4.1,0,0,84.72,1719.0043
2022-05-28,centralus,Storage,174.0,224.0,3.66,99.87,1,94.05,3.29,3.89,0,0,68.56,846.78925
2022-05-28,uksouth,Compute,722.0,992.0,64.31,99.94,1,130.84,3.32,0.68,0,0,84.13,714.9301
2022-05-28,uksouth,Storage,577.0,756.0,12.61,99.89,1,101.72,2.33,5.78,0,0,59.99,386.89377
2022-05-29,eastus,Compute,524.0,631.0,45.05,99.97,1,119.81,2.01,4.07,0,0,58.91,1127.9641
2022-05-29,eastus,Storage,795.0,936.0,16.86,99.96,1,129.29,1.97,1.12,0,0,85.77,539.8295
2022-05-29,westeurope,Compute,839.0,,70.47,99.98,1,98.87,1.88,2.5,0,0,56.6,662.0291
2022-05-29,westeurope,Storage,1029.0,1259.0,22.78,99.89,1,88.65,3.61,2.14,0,0,90.13,799.8269
2022-05-29,southeastasia,Compute,793.0,980.0,67.29,99.96,1,88.38,1.92,3.04,0,0,64.92,703.38043
2022-05-29,southeastasia,Storage,1354.0,1607.0,29.62,99.87,1,118.11,1.72,5.47,0,0,92.55,543.41345
2022-05-29,centralus,Compute,,1081.0,77.89,99.9,1,106.95,3.83,1.02,0,0,75.3,449.04013
